ALASKA-COHOE_20220208_214459_01_II.fit.gz;1
ALASKA-COHOE_20220209_204459_01_III.fit.gz;1
ALASKA-COHOE_20220209_205959_01_III.fit.gz;1
ALASKA-COHOE_20220209_211459_01_III.fit.gz;1
ALASKA-COHOE_20220210_200000_01_III.fit.gz;1
ALASKA-COHOE_20220211_224500_01_III.fit.gz;1
ALASKA-COHOE_20220212_212959_01_III.fit.gz;1
ALASKA-COHOE_20220212_215959_01_III.fit.gz;1
ALASKA-COHOE_20220213_015959_01_III.fit.gz;1
ALASKA-COHOE_20220213_203000_01_III.fit.gz;1
ALASKA-COHOE_20220218_191500_01_II.fit.gz;1
ALASKA-COHOE_20220303_214459_01_U.fit.gz;1
ALASKA-COHOE_20220304_180000_01_III.fit.gz;1
ALASKA-COHOE_20220305_204459_01_III.fit.gz;1
ALASKA-COHOE_20220306_000000_01_III.fit.gz;1
ALASKA-COHOE_20220306_002959_01_III.fit.gz;1
ALASKA-COHOE_20220309_001500_01_III.fit.gz;1
ALASKA-COHOE_20220309_233000_01_III.fit.gz;1
ALASKA-COHOE_20220310_014459_01_III.fit.gz;1
ALASKA-COHOE_20220312_000000_01_III.fit.gz;1
ALASKA-COHOE_20220313_192959_01_III.fit.gz;1
ALASKA-COHOE_20220313_233000_01_II.fit.gz;1
ALASKA-COHOE_20220313_233000_01_III.fit.gz;1
ALASKA-COHOE_20220316_212959_01_III.fit.gz;1
ALASKA-COHOE_20220318_183000_01_III.fit.gz;1
ALASKA-COHOE_20220318_211459_01_III.fit.gz;1
ALASKA-COHOE_20220318_215958_01_III.fit.gz;1
ALASKA-COHOE_20220318_231500_01_III.fit.gz;1
ALASKA-COHOE_20220319_000000_01_III.fit.gz;1
ALASKA-COHOE_20220324_214458_01_III.fit.gz;1
ALASKA-COHOE_20220325_022956_01_III.fit.gz;1
ALASKA-COHOE_20220327_191522_01_III.fit.gz;1
ALASKA-COHOE_20220328_200149_01_II.fit.gz;1
ALASKA-COHOE_20220328_200149_01_III.fit.gz;1
ALASKA-COHOE_20220328_201649_01_III.fit.gz;1
ALASKA-COHOE_20220329_005959_01_III.fit.gz;1
ALASKA-COHOE_20220329_014459_01_XXX.fit.gz;1
ALASKA-COHOE_20220329_015959_01_III.fit.gz;1
ALASKA-COHOE_20220329_173000_01_III.fit.gz;1
ALASKA-COHOE_20220329_191459_01_III.fit.gz;1
ALASKA-COHOE_20220329_224500_01_III.fit.gz;1
ALASKA-COHOE_20220330_173000_01_IV.fit.gz;1
ALASKA-COHOE_20220331_191558_01_II.fit.gz;1
ALASKA-COHOE_20220331_193058_01_II.fit.gz;1
ALASKA-COHOE_20220331_204557_01_III.fit.gz;1
ALASKA-COHOE_20220401_004459_01_III.fit.gz;1
ALASKA-COHOE_20220402_001500_01_III.fit.gz;1
ALASKA-COHOE_20220403_003000_01_III.fit.gz;1
ALASKA-COHOE_20220407_205958_01_III.fit.gz;1
ALASKA-COHOE_20220407_211458_01_III.fit.gz;1
ALASKA-COHOE_20220407_212958_01_III.fit.gz;1
ALASKA-COHOE_20220408_004459_01_III.fit.gz;1
ALASKA-COHOE_20220408_171459_01_V.fit.gz;1
ALASKA-COHOE_20220101_001459_01.fit.gz;0
ALASKA-COHOE_20220101_002959_01.fit.gz;0
ALASKA-COHOE_20220101_004459_01.fit.gz;0
ALASKA-COHOE_20220101_005959_01.fit.gz;0
ALASKA-COHOE_20220101_181500_01.fit.gz;0
ALASKA-COHOE_20220101_183000_01.fit.gz;0
ALASKA-COHOE_20220101_184500_01.fit.gz;0
ALASKA-COHOE_20220101_190000_01.fit.gz;0
ALASKA-COHOE_20220101_191500_01.fit.gz;0
ALASKA-COHOE_20220101_193000_01.fit.gz;0
ALASKA-COHOE_20220101_194500_01.fit.gz;0
ALASKA-COHOE_20220101_200000_01.fit.gz;0
ALASKA-COHOE_20220101_201500_01.fit.gz;0
ALASKA-COHOE_20220101_203000_01.fit.gz;0
ALASKA-COHOE_20220101_204500_01.fit.gz;0
ALASKA-COHOE_20220101_205959_01.fit.gz;0
ALASKA-COHOE_20220101_211459_01.fit.gz;0
ALASKA-COHOE_20220101_212959_01.fit.gz;0
ALASKA-COHOE_20220101_214500_01.fit.gz;0
ALASKA-COHOE_20220101_220000_01.fit.gz;0
ALASKA-COHOE_20220101_221508_01.fit.gz;0
ALASKA-COHOE_20220101_223008_01.fit.gz;0
ALASKA-COHOE_20220101_224508_01.fit.gz;0
ALASKA-COHOE_20220101_230007_01.fit.gz;0
ALASKA-COHOE_20220101_231507_01.fit.gz;0
ALASKA-COHOE_20220101_233007_01.fit.gz;0
ALASKA-COHOE_20220102_000007_01.fit.gz;0
ALASKA-COHOE_20220102_001507_01.fit.gz;0
ALASKA-COHOE_20220102_003007_01.fit.gz;0
ALASKA-COHOE_20220102_004507_01.fit.gz;0
ALASKA-COHOE_20220102_010007_01.fit.gz;0
ALASKA-COHOE_20220102_181500_01.fit.gz;0
ALASKA-COHOE_20220102_183000_01.fit.gz;0
ALASKA-COHOE_20220102_184500_01.fit.gz;0
ALASKA-COHOE_20220102_190000_01.fit.gz;0
ALASKA-COHOE_20220102_191500_01.fit.gz;0
ALASKA-COHOE_20220102_193000_01.fit.gz;0
ALASKA-COHOE_20220102_194500_01.fit.gz;0
ALASKA-COHOE_20220102_200000_01.fit.gz;0
ALASKA-COHOE_20220102_201500_01.fit.gz;0
ALASKA-COHOE_20220102_203000_01.fit.gz;0
ALASKA-COHOE_20220102_204459_01.fit.gz;0
ALASKA-COHOE_20220102_205959_01.fit.gz;0
ALASKA-COHOE_20220102_211459_01.fit.gz;0
ALASKA-COHOE_20220102_212959_01.fit.gz;0
ALASKA-COHOE_20220102_214500_01.fit.gz;0
ALASKA-COHOE_20220102_220000_01.fit.gz;0
ALASKA-COHOE_20220102_221500_01.fit.gz;0
ALASKA-COHOE_20220102_223000_01.fit.gz;0
ALASKA-COHOE_20220102_224500_01.fit.gz;0
ALASKA-COHOE_20220102_230000_01.fit.gz;0
ALASKA-COHOE_20220102_231500_01.fit.gz;0
ALASKA-COHOE_20220102_233000_01.fit.gz;0
ALASKA-COHOE_20220102_235959_01.fit.gz;0
ALASKA-COHOE_20220103_001459_01.fit.gz;0
ALASKA-COHOE_20220103_002959_01.fit.gz;0
ALASKA-COHOE_20220103_004459_01.fit.gz;0
ALASKA-COHOE_20220103_005959_01.fit.gz;0
ALASKA-COHOE_20220103_181500_01.fit.gz;0
ALASKA-COHOE_20220103_183000_01.fit.gz;0
ALASKA-COHOE_20220103_184500_01.fit.gz;0
ALASKA-COHOE_20220103_190000_01.fit.gz;0
ALASKA-COHOE_20220103_191500_01.fit.gz;0
ALASKA-COHOE_20220103_193000_01.fit.gz;0
ALASKA-COHOE_20220103_194500_01.fit.gz;0
ALASKA-COHOE_20220103_200000_01.fit.gz;0
ALASKA-COHOE_20220103_201500_01.fit.gz;0
ALASKA-COHOE_20220103_203000_01.fit.gz;0
ALASKA-COHOE_20220103_204459_01.fit.gz;0
ALASKA-COHOE_20220103_205959_01.fit.gz;0
ALASKA-COHOE_20220103_211459_01.fit.gz;0
ALASKA-COHOE_20220103_212959_01.fit.gz;0
ALASKA-COHOE_20220103_214500_01.fit.gz;0
ALASKA-COHOE_20220103_220000_01.fit.gz;0
ALASKA-COHOE_20220103_221500_01.fit.gz;0
ALASKA-COHOE_20220103_223000_01.fit.gz;0
ALASKA-COHOE_20220103_224500_01.fit.gz;0
ALASKA-COHOE_20220103_230000_01.fit.gz;0
ALASKA-COHOE_20220103_231500_01.fit.gz;0
ALASKA-COHOE_20220103_233000_01.fit.gz;0
ALASKA-COHOE_20220103_234459_01.fit.gz;0
ALASKA-COHOE_20220103_235959_01.fit.gz;0
ALASKA-COHOE_20220104_001459_01.fit.gz;0
ALASKA-COHOE_20220104_002959_01.fit.gz;0
ALASKA-COHOE_20220104_004459_01.fit.gz;0
ALASKA-COHOE_20220104_005959_01.fit.gz;0
ALASKA-COHOE_20220104_181500_01.fit.gz;0
ALASKA-COHOE_20220104_183000_01.fit.gz;0
ALASKA-COHOE_20220104_184500_01.fit.gz;0
ALASKA-COHOE_20220104_190000_01.fit.gz;0
ALASKA-COHOE_20220104_191500_01.fit.gz;0
ALASKA-COHOE_20220104_193000_01.fit.gz;0
ALASKA-COHOE_20220104_194500_01.fit.gz;0
ALASKA-COHOE_20220104_200000_01.fit.gz;0
ALASKA-COHOE_20220104_201500_01.fit.gz;0
ALASKA-COHOE_20220104_202959_01.fit.gz;0
ALASKA-COHOE_20220104_204459_01.fit.gz;0
ALASKA-COHOE_20220104_205959_01.fit.gz;0
ALASKA-COHOE_20220104_211459_01.fit.gz;0
ALASKA-COHOE_20220104_212959_01.fit.gz;0
ALASKA-COHOE_20220104_214500_01.fit.gz;0
ALASKA-COHOE_20220104_220000_01.fit.gz;0
ALASKA-COHOE_20220104_221500_01.fit.gz;0
ALASKA-COHOE_20220104_223000_01.fit.gz;0
ALASKA-COHOE_20220104_224500_01.fit.gz;0
ALASKA-COHOE_20220104_230000_01.fit.gz;0
ALASKA-COHOE_20220104_231500_01.fit.gz;0
ALASKA-COHOE_20220104_233000_01.fit.gz;0
ALASKA-COHOE_20220105_000000_01.fit.gz;0
ALASKA-COHOE_20220105_001459_01.fit.gz;0
ALASKA-COHOE_20220105_002959_01.fit.gz;0
ALASKA-COHOE_20220105_004459_01.fit.gz;0
ALASKA-COHOE_20220105_005959_01.fit.gz;0
ALASKA-COHOE_20220105_181500_01.fit.gz;0
ALASKA-COHOE_20220105_183000_01.fit.gz;0
ALASKA-COHOE_20220105_184500_01.fit.gz;0
ALASKA-COHOE_20220105_190000_01.fit.gz;0
ALASKA-COHOE_20220105_191500_01.fit.gz;0
ALASKA-COHOE_20220105_193000_01.fit.gz;0
ALASKA-COHOE_20220105_194500_01.fit.gz;0
ALASKA-COHOE_20220105_200000_01.fit.gz;0
ALASKA-COHOE_20220105_201500_01.fit.gz;0
ALASKA-COHOE_20220105_202959_01.fit.gz;0
ALASKA-COHOE_20220105_204459_01.fit.gz;0
ALASKA-COHOE_20220105_205959_01.fit.gz;0
ALASKA-COHOE_20220105_211459_01.fit.gz;0
ALASKA-COHOE_20220105_212959_01.fit.gz;0
ALASKA-COHOE_20220105_214500_01.fit.gz;0
ALASKA-COHOE_20220105_220000_01.fit.gz;0
ALASKA-COHOE_20220105_221500_01.fit.gz;0
ALASKA-COHOE_20220105_223000_01.fit.gz;0
ALASKA-COHOE_20220105_224500_01.fit.gz;0
ALASKA-COHOE_20220105_230000_01.fit.gz;0
ALASKA-COHOE_20220105_231500_01.fit.gz;0
ALASKA-COHOE_20220105_233000_01.fit.gz;0
ALASKA-COHOE_20220105_235959_01.fit.gz;0
ALASKA-COHOE_20220106_001459_01.fit.gz;0
ALASKA-COHOE_20220106_002959_01.fit.gz;0
ALASKA-COHOE_20220106_004459_01.fit.gz;0
ALASKA-COHOE_20220106_005959_01.fit.gz;0
ALASKA-COHOE_20220106_181500_01.fit.gz;0
ALASKA-COHOE_20220106_183000_01.fit.gz;0
ALASKA-COHOE_20220106_184500_01.fit.gz;0
ALASKA-COHOE_20220106_190000_01.fit.gz;0
ALASKA-COHOE_20220106_191500_01.fit.gz;0
ALASKA-COHOE_20220106_193000_01.fit.gz;0
ALASKA-COHOE_20220106_194500_01.fit.gz;0
ALASKA-COHOE_20220106_200000_01.fit.gz;0
ALASKA-COHOE_20220106_201500_01.fit.gz;0
ALASKA-COHOE_20220106_203000_01.fit.gz;0
ALASKA-COHOE_20220106_204459_01.fit.gz;0
ALASKA-COHOE_20220106_205959_01.fit.gz;0
ALASKA-COHOE_20220106_211459_01.fit.gz;0
ALASKA-COHOE_20220106_212959_01.fit.gz;0
ALASKA-COHOE_20220106_214500_01.fit.gz;0
ALASKA-COHOE_20220106_220000_01.fit.gz;0
ALASKA-COHOE_20220106_221500_01.fit.gz;0
ALASKA-COHOE_20220106_223000_01.fit.gz;0
ALASKA-COHOE_20220106_224500_01.fit.gz;0
ALASKA-COHOE_20220106_230000_01.fit.gz;0
ALASKA-COHOE_20220106_231500_01.fit.gz;0
ALASKA-COHOE_20220106_233000_01.fit.gz;0
ALASKA-COHOE_20220106_235959_01.fit.gz;0
ALASKA-COHOE_20220107_001459_01.fit.gz;0
ALASKA-COHOE_20220107_002959_01.fit.gz;0
ALASKA-COHOE_20220107_004459_01.fit.gz;0
ALASKA-COHOE_20220107_005959_01.fit.gz;0
ALASKA-COHOE_20220107_181500_01.fit.gz;0
ALASKA-COHOE_20220107_183000_01.fit.gz;0
ALASKA-COHOE_20220107_184500_01.fit.gz;0
ALASKA-COHOE_20220107_190000_01.fit.gz;0
ALASKA-COHOE_20220107_191500_01.fit.gz;0
ALASKA-COHOE_20220107_193000_01.fit.gz;0
ALASKA-COHOE_20220107_194500_01.fit.gz;0
ALASKA-COHOE_20220107_200000_01.fit.gz;0
ALASKA-COHOE_20220107_201500_01.fit.gz;0
ALASKA-COHOE_20220107_203000_01.fit.gz;0
ALASKA-COHOE_20220107_204459_01.fit.gz;0
ALASKA-COHOE_20220107_205959_01.fit.gz;0
ALASKA-COHOE_20220107_211459_01.fit.gz;0
ALASKA-COHOE_20220107_212959_01.fit.gz;0
ALASKA-COHOE_20220107_214500_01.fit.gz;0
ALASKA-COHOE_20220107_220000_01.fit.gz;0
ALASKA-COHOE_20220107_221500_01.fit.gz;0
ALASKA-COHOE_20220107_223000_01.fit.gz;0
ALASKA-COHOE_20220107_224500_01.fit.gz;0
ALASKA-COHOE_20220107_230000_01.fit.gz;0
ALASKA-COHOE_20220107_231500_01.fit.gz;0
ALASKA-COHOE_20220107_233000_01.fit.gz;0
ALASKA-COHOE_20220107_235959_01.fit.gz;0
ALASKA-COHOE_20220108_001459_01.fit.gz;0
ALASKA-COHOE_20220108_002959_01.fit.gz;0
ALASKA-COHOE_20220108_004459_01.fit.gz;0
ALASKA-COHOE_20220108_005959_01.fit.gz;0
ALASKA-COHOE_20220108_181500_01.fit.gz;0
ALASKA-COHOE_20220108_183000_01.fit.gz;0
ALASKA-COHOE_20220108_184500_01.fit.gz;0
ALASKA-COHOE_20220108_190050_01.fit.gz;0
ALASKA-COHOE_20220108_191637_01.fit.gz;0
ALASKA-COHOE_20220108_193137_01.fit.gz;0
ALASKA-COHOE_20220108_194637_01.fit.gz;0
ALASKA-COHOE_20220108_200137_01.fit.gz;0
ALASKA-COHOE_20220108_201637_01.fit.gz;0
ALASKA-COHOE_20220108_203137_01.fit.gz;0
ALASKA-COHOE_20220108_204637_01.fit.gz;0
ALASKA-COHOE_20220108_210137_01.fit.gz;0
ALASKA-COHOE_20220108_211637_01.fit.gz;0
ALASKA-COHOE_20220108_213137_01.fit.gz;0
ALASKA-COHOE_20220108_214500_01.fit.gz;0
ALASKA-COHOE_20220108_220000_01.fit.gz;0
ALASKA-COHOE_20220108_221500_01.fit.gz;0
ALASKA-COHOE_20220108_223000_01.fit.gz;0
ALASKA-COHOE_20220108_224500_01.fit.gz;0
ALASKA-COHOE_20220108_231500_01.fit.gz;0
ALASKA-COHOE_20220108_233000_01.fit.gz;0
ALASKA-COHOE_20220109_000000_01.fit.gz;0
ALASKA-COHOE_20220109_001459_01.fit.gz;0
ALASKA-COHOE_20220109_002959_01.fit.gz;0
ALASKA-COHOE_20220109_004459_01.fit.gz;0
ALASKA-COHOE_20220109_005959_01.fit.gz;0
ALASKA-COHOE_20220109_181500_01.fit.gz;0
ALASKA-COHOE_20220109_183000_01.fit.gz;0
ALASKA-COHOE_20220109_184500_01.fit.gz;0
ALASKA-COHOE_20220109_190000_01.fit.gz;0
ALASKA-COHOE_20220109_191500_01.fit.gz;0
ALASKA-COHOE_20220109_193000_01.fit.gz;0
ALASKA-COHOE_20220109_194500_01.fit.gz;0
ALASKA-COHOE_20220109_200000_01.fit.gz;0
ALASKA-COHOE_20220109_201459_01.fit.gz;0
ALASKA-COHOE_20220109_202959_01.fit.gz;0
ALASKA-COHOE_20220109_204459_01.fit.gz;0
ALASKA-COHOE_20220109_205959_01.fit.gz;0
ALASKA-COHOE_20220109_211459_01.fit.gz;0
ALASKA-COHOE_20220109_212959_01.fit.gz;0
ALASKA-COHOE_20220109_214500_01.fit.gz;0
ALASKA-COHOE_20220109_220000_01.fit.gz;0
ALASKA-COHOE_20220109_221500_01.fit.gz;0
ALASKA-COHOE_20220109_223000_01.fit.gz;0
ALASKA-COHOE_20220109_224500_01.fit.gz;0
ALASKA-COHOE_20220109_230000_01.fit.gz;0
ALASKA-COHOE_20220109_231500_01.fit.gz;0
ALASKA-COHOE_20220109_233000_01.fit.gz;0
ALASKA-COHOE_20220110_000000_01.fit.gz;0
ALASKA-COHOE_20220110_001500_01.fit.gz;0
ALASKA-COHOE_20220110_002959_01.fit.gz;0
ALASKA-COHOE_20220110_004459_01.fit.gz;0
ALASKA-COHOE_20220110_005959_01.fit.gz;0
ALASKA-COHOE_20220110_181500_01.fit.gz;0
ALASKA-COHOE_20220110_183000_01.fit.gz;0
ALASKA-COHOE_20220110_184500_01.fit.gz;0
ALASKA-COHOE_20220110_190000_01.fit.gz;0
ALASKA-COHOE_20220110_191500_01.fit.gz;0
ALASKA-COHOE_20220110_193000_01.fit.gz;0
ALASKA-COHOE_20220110_194500_01.fit.gz;0
ALASKA-COHOE_20220110_200000_01.fit.gz;0
ALASKA-COHOE_20220110_201500_01.fit.gz;0
ALASKA-COHOE_20220110_202959_01.fit.gz;0
ALASKA-COHOE_20220110_204459_01.fit.gz;0
ALASKA-COHOE_20220110_205959_01.fit.gz;0
ALASKA-COHOE_20220110_211459_01.fit.gz;0
ALASKA-COHOE_20220110_212959_01.fit.gz;0
ALASKA-COHOE_20220110_220000_01.fit.gz;0
ALASKA-COHOE_20220110_221500_01.fit.gz;0
ALASKA-COHOE_20220110_223000_01.fit.gz;0
ALASKA-COHOE_20220110_224500_01.fit.gz;0
ALASKA-COHOE_20220110_230000_01.fit.gz;0
ALASKA-COHOE_20220110_231500_01.fit.gz;0
ALASKA-COHOE_20220110_233000_01.fit.gz;0
ALASKA-COHOE_20220110_235959_01.fit.gz;0
ALASKA-COHOE_20220111_001459_01.fit.gz;0
ALASKA-COHOE_20220111_002959_01.fit.gz;0
ALASKA-COHOE_20220111_004459_01.fit.gz;0
ALASKA-COHOE_20220111_005959_01.fit.gz;0
ALASKA-COHOE_20220111_181500_01.fit.gz;0
ALASKA-COHOE_20220111_183000_01.fit.gz;0
ALASKA-COHOE_20220111_184500_01.fit.gz;0
ALASKA-COHOE_20220111_190000_01.fit.gz;0
ALASKA-COHOE_20220111_191500_01.fit.gz;0
ALASKA-COHOE_20220111_193000_01.fit.gz;0
ALASKA-COHOE_20220111_194500_01.fit.gz;0
ALASKA-COHOE_20220111_200000_01.fit.gz;0
ALASKA-COHOE_20220111_201459_01.fit.gz;0
ALASKA-COHOE_20220111_204459_01.fit.gz;0
ALASKA-COHOE_20220111_205959_01.fit.gz;0
ALASKA-COHOE_20220111_211459_01.fit.gz;0
ALASKA-COHOE_20220111_212959_01.fit.gz;0
ALASKA-COHOE_20220111_214500_01.fit.gz;0
ALASKA-COHOE_20220111_220000_01.fit.gz;0
ALASKA-COHOE_20220111_221500_01.fit.gz;0
ALASKA-COHOE_20220111_223000_01.fit.gz;0
ALASKA-COHOE_20220111_224500_01.fit.gz;0
ALASKA-COHOE_20220111_230000_01.fit.gz;0
ALASKA-COHOE_20220111_231500_01.fit.gz;0
ALASKA-COHOE_20220111_233000_01.fit.gz;0
ALASKA-COHOE_20220111_235959_01.fit.gz;0
ALASKA-COHOE_20220112_001459_01.fit.gz;0
ALASKA-COHOE_20220112_002959_01.fit.gz;0
ALASKA-COHOE_20220112_004459_01.fit.gz;0
ALASKA-COHOE_20220112_005959_01.fit.gz;0
ALASKA-COHOE_20220112_181500_01.fit.gz;0
ALASKA-COHOE_20220112_183000_01.fit.gz;0
ALASKA-COHOE_20220112_184500_01.fit.gz;0
ALASKA-COHOE_20220112_190000_01.fit.gz;0
ALASKA-COHOE_20220112_191500_01.fit.gz;0
ALASKA-COHOE_20220112_193000_01.fit.gz;0
ALASKA-COHOE_20220112_194500_01.fit.gz;0
ALASKA-COHOE_20220112_200000_01.fit.gz;0
ALASKA-COHOE_20220112_201500_01.fit.gz;0
ALASKA-COHOE_20220112_202959_01.fit.gz;0
ALASKA-COHOE_20220112_204459_01.fit.gz;0
ALASKA-COHOE_20220112_205959_01.fit.gz;0
ALASKA-COHOE_20220112_211459_01.fit.gz;0
ALASKA-COHOE_20220112_212959_01.fit.gz;0
ALASKA-COHOE_20220112_214500_01.fit.gz;0
ALASKA-COHOE_20220112_220000_01.fit.gz;0
ALASKA-COHOE_20220112_221500_01.fit.gz;0
ALASKA-COHOE_20220112_223000_01.fit.gz;0
ALASKA-COHOE_20220112_224500_01.fit.gz;0
ALASKA-COHOE_20220112_230000_01.fit.gz;0
ALASKA-COHOE_20220112_231500_01.fit.gz;0
ALASKA-COHOE_20220112_232959_01.fit.gz;0
ALASKA-COHOE_20220112_235959_01.fit.gz;0
ALASKA-COHOE_20220113_001459_01.fit.gz;0
ALASKA-COHOE_20220113_002959_01.fit.gz;0
ALASKA-COHOE_20220113_004459_01.fit.gz;0
ALASKA-COHOE_20220113_005959_01.fit.gz;0
ALASKA-COHOE_20220113_181500_01.fit.gz;0
ALASKA-COHOE_20220113_183000_01.fit.gz;0
ALASKA-COHOE_20220113_184500_01.fit.gz;0
ALASKA-COHOE_20220113_190000_01.fit.gz;0
ALASKA-COHOE_20220113_191500_01.fit.gz;0
ALASKA-COHOE_20220113_193000_01.fit.gz;0
ALASKA-COHOE_20220113_194500_01.fit.gz;0
ALASKA-COHOE_20220113_200000_01.fit.gz;0
ALASKA-COHOE_20220113_201500_01.fit.gz;0
ALASKA-COHOE_20220113_203000_01.fit.gz;0
ALASKA-COHOE_20220113_204500_01.fit.gz;0
ALASKA-COHOE_20220113_205959_01.fit.gz;0
ALASKA-COHOE_20220113_211459_01.fit.gz;0
ALASKA-COHOE_20220113_212959_01.fit.gz;0
ALASKA-COHOE_20220113_214500_01.fit.gz;0
ALASKA-COHOE_20220113_220000_01.fit.gz;0
ALASKA-COHOE_20220113_221500_01.fit.gz;0
ALASKA-COHOE_20220113_223000_01.fit.gz;0
ALASKA-COHOE_20220113_224500_01.fit.gz;0
ALASKA-COHOE_20220113_230000_01.fit.gz;0
ALASKA-COHOE_20220113_231500_01.fit.gz;0
ALASKA-COHOE_20220113_233000_01.fit.gz;0
ALASKA-COHOE_20220113_235959_01.fit.gz;0
ALASKA-COHOE_20220114_001459_01.fit.gz;0
ALASKA-COHOE_20220114_002959_01.fit.gz;0
ALASKA-COHOE_20220114_004459_01.fit.gz;0
ALASKA-COHOE_20220114_005959_01.fit.gz;0
ALASKA-COHOE_20220114_181500_01.fit.gz;0
ALASKA-COHOE_20220114_183000_01.fit.gz;0
ALASKA-COHOE_20220114_184500_01.fit.gz;0
ALASKA-COHOE_20220114_190000_01.fit.gz;0
ALASKA-COHOE_20220114_191500_01.fit.gz;0
ALASKA-COHOE_20220114_193000_01.fit.gz;0
ALASKA-COHOE_20220114_194500_01.fit.gz;0
ALASKA-COHOE_20220114_200000_01.fit.gz;0
ALASKA-COHOE_20220114_201500_01.fit.gz;0
ALASKA-COHOE_20220114_203000_01.fit.gz;0
ALASKA-COHOE_20220114_204459_01.fit.gz;0
ALASKA-COHOE_20220114_205959_01.fit.gz;0
ALASKA-COHOE_20220114_211459_01.fit.gz;0
ALASKA-COHOE_20220114_214500_01.fit.gz;0
ALASKA-COHOE_20220114_220000_01.fit.gz;0
ALASKA-COHOE_20220114_221500_01.fit.gz;0
ALASKA-COHOE_20220114_223000_01.fit.gz;0
ALASKA-COHOE_20220114_224500_01.fit.gz;0
ALASKA-COHOE_20220114_230000_01.fit.gz;0
ALASKA-COHOE_20220114_231500_01.fit.gz;0
ALASKA-COHOE_20220114_233000_01.fit.gz;0
ALASKA-COHOE_20220114_234459_01.fit.gz;0
ALASKA-COHOE_20220114_235959_01.fit.gz;0
ALASKA-COHOE_20220115_001459_01.fit.gz;0
ALASKA-COHOE_20220115_002959_01.fit.gz;0
ALASKA-COHOE_20220115_004459_01.fit.gz;0
ALASKA-COHOE_20220115_005959_01.fit.gz;0
ALASKA-COHOE_20220115_181500_01.fit.gz;0
ALASKA-COHOE_20220115_183000_01.fit.gz;0
ALASKA-COHOE_20220115_184500_01.fit.gz;0
ALASKA-COHOE_20220115_190000_01.fit.gz;0
ALASKA-COHOE_20220115_191500_01.fit.gz;0
ALASKA-COHOE_20220115_193000_01.fit.gz;0
ALASKA-COHOE_20220115_194500_01.fit.gz;0
ALASKA-COHOE_20220115_200000_01.fit.gz;0
ALASKA-COHOE_20220115_201500_01.fit.gz;0
ALASKA-COHOE_20220115_202959_01.fit.gz;0
ALASKA-COHOE_20220115_204459_01.fit.gz;0
ALASKA-COHOE_20220115_205959_01.fit.gz;0
ALASKA-COHOE_20220115_211459_01.fit.gz;0
ALASKA-COHOE_20220115_212959_01.fit.gz;0
ALASKA-COHOE_20220115_214500_01.fit.gz;0
ALASKA-COHOE_20220115_220000_01.fit.gz;0
ALASKA-COHOE_20220115_221500_01.fit.gz;0
ALASKA-COHOE_20220115_223000_01.fit.gz;0
ALASKA-COHOE_20220115_224500_01.fit.gz;0
ALASKA-COHOE_20220115_230000_01.fit.gz;0
ALASKA-COHOE_20220115_231500_01.fit.gz;0
ALASKA-COHOE_20220115_233000_01.fit.gz;0
ALASKA-COHOE_20220115_235959_01.fit.gz;0
ALASKA-COHOE_20220116_001459_01.fit.gz;0
ALASKA-COHOE_20220116_002959_01.fit.gz;0
ALASKA-COHOE_20220116_004459_01.fit.gz;0
ALASKA-COHOE_20220116_005959_01.fit.gz;0
